simID,baselineHay,risk,gender,age,education,vote,environmentalist,rowID,ranchingIncomePercent,yearsRanching,ranchDecisionMaker,privateLand,droughtExperience,yearsDrought,droughtSeverity,droughtResponse,droughtPrepare,droughtInfo_USDM,droughtInfo_SPISPEI,droughtInfo_PDSI,droughtInfo_EDDI,droughtInfo_SDO,droughtInfo_privateSubscription,droughtInfo_Other,heardOfPRF,purchasedPRF,purchaseFreqPRF,paysOffPRF,accuratePRF,likelyToPurchasePRF,acres,herdSize,ranchingIncome,droughtResponseBuyFeed,droughtResponseRentPasture,droughtResponseWeanCalves,droughtResponseSellRetainedYearlings,droughtPrepareConservativeStock,stockRate,state,trt,row_names,yr,rev.calf,rev.cow,rev.ins,rev.int,rev.tot,cost.op,cost.ins,cost.adpt,cost.int,cost.tot,profit,taxes,aftax.savings,assets.cow,assets.cash,net.wrth,wn.succ,herd,calves.sold,cows.culled,Gt,forage.potential,rangeHealth,calvesLeft,total.forage,simStartTime,timeElapse,qualtricsCode,startDate,normal,high,low,insured,income,yr_num,risk_std,hay,log_hay,herd_no0,cost.adptPerCow,cash,cash_1,herdy_1,herdy_2,trtXrisk,insuredXrisk,year,riskXtrt,payoffPerceptionPRF,prfPerceptionLoss,female,usdm,educ,likelihoodPRF
1914119,39.2,0.545,Male,30,High school diploma or equivalent,I nearly always vote for Republicans,0,29,0.9,5,primary,NA,NA,NA,3,"Buy additional feed,Wean calves early,Sell retained yearlings,Move cattle to a feedlot,Seek government aid","Use conservative stocking rate,Purchase insurance (feed, rain-index, etc),Avoid fully restocking after drought,Employ a flexible yearling operation,Grow alternative crops,Use forward contracting for livestock sales and hay purchase",Use occasionally,Use regularly,"Heard of it, but not used","Heard of it, but not used",Use regularly,"Heard of it, but not used",Unfamiliar,1,1,Some years,lose,3,Neither likely nor unlikely,NA,NA,6.075,1,0,1,1,0,NA,colorado,1,7,2004,299880,73950,4742.4,9407.58009281505,387979.980092815,300000,5654.82,54740,0,420394.82,-32414.8399071849,0,-32414.8399071849,625315.2,155736.761949116,781051.961949116,0.815357968270996,600,357,87,-0.273876738319455,1.02006452160639,100,132,1.27387673831945,2018-07-03 07:11:09,1.04471958080928,85363,2018-07-03,19017.254884097438,0,54908.901186224095,1,67500,2004,0.9881321152784073,54.74,4.020698022053802,600,91.23333333333333,155.736761949116,188.151601856301,600,600,0.9881321152784073,0.9881321152784073,6,0.545,-1,1,0,1,2,-1.5835020982532755
1914119,39.2,0.545,Male,30,High school diploma or equivalent,I nearly always vote for Republicans,0,29,0.9,5,primary,NA,NA,NA,3,"Buy additional feed,Wean calves early,Sell retained yearlings,Move cattle to a feedlot,Seek government aid","Use conservative stocking rate,Purchase insurance (feed, rain-index, etc),Avoid fully restocking after drought,Employ a flexible yearling operation,Grow alternative crops,Use forward contracting for livestock sales and hay purchase",Use occasionally,Use regularly,"Heard of it, but not used","Heard of it, but not used",Use regularly,"Heard of it, but not used",Unfamiliar,1,1,Some years,lose,3,Neither likely nor unlikely,NA,NA,6.075,1,0,1,1,0,NA,colorado,1,8,2005,332640,87550,0,7786.8380974558,427976.838097456,300000,5654.82,0,0,365654.82,62322.0180974558,19569.1136826011,42752.9044148547,625315.2,198489.666363971,823804.866363971,0.88,600,396,103,-0.290537512101652,1.04800171601168,100,132,1.29053751210165,2018-07-03 07:11:09,24.9150800704956,85363,2018-07-03,0,0,0,1,67500,2005,0.9881321152784073,0,0,600,0,198.489666363971,155.736761949116,600,600,0.9881321152784073,0.9881321152784073,7,0.545,-1,1,0,1,2,-1.5835020982532755
1914119,39.2,0.545,Male,30,High school diploma or equivalent,I nearly always vote for Republicans,0,29,0.9,5,primary,NA,NA,NA,3,"Buy additional feed,Wean calves early,Sell retained yearlings,Move cattle to a feedlot,Seek government aid","Use conservative stocking rate,Purchase insurance (feed, rain-index, etc),Avoid fully restocking after drought,Employ a flexible yearling operation,Grow alternative crops,Use forward contracting for livestock sales and hay purchase",Use occasionally,Use regularly,"Heard of it, but not used","Heard of it, but not used",Use regularly,"Heard of it, but not used",Unfamiliar,1,1,Some years,lose,3,Neither likely nor unlikely,NA,NA,6.075,1,0,1,1,0,NA,colorado,1,9,2006,332640,87550,21842.4,9924.48331819854,451956.883318199,300000,5654.82,77420,0,443074.82,8882.06331819855,2788.96788191434,6093.0954362842,625315.2,204582.761800255,829897.961800255,0.88,600,396,103,-0.194465295372171,1.07845009713651,100,132,1.19446529537217,2018-07-03 07:11:09,27.4998762607574,85363,2018-07-03,52666.70474322178,16062.939207738444,89270.4702787051,1,67500,2006,0.9881321152784073,77.42,4.362078996864185,600,129.03333333333333,204.58276180025499,198.489666363971,600,600,0.9881321152784073,0.9881321152784073,8,0.545,-1,1,0,1,2,-1.5835020982532755
1914119,39.2,0.545,Male,30,High school diploma or equivalent,I nearly always vote for Republicans,0,29,0.9,5,primary,NA,NA,NA,3,"Buy additional feed,Wean calves early,Sell retained yearlings,Move cattle to a feedlot,Seek government aid","Use conservative stocking rate,Purchase insurance (feed, rain-index, etc),Avoid fully restocking after drought,Employ a flexible yearling operation,Grow alternative crops,Use forward contracting for livestock sales and hay purchase",Use occasionally,Use regularly,"Heard of it, but not used","Heard of it, but not used",Use regularly,"Heard of it, but not used",Unfamiliar,1,1,Some years,lose,3,Neither likely nor unlikely,NA,NA,6.075,1,0,1,1,0,NA,colorado,1,10,2007,332640,87550,2918.4,10229.1380900127,433337.538090013,300000,5654.82,28560,0,394214.82,39122.7180900127,12284.533480264,26838.1846097487,625315.2,231420.946410004,856736.146410004,0.88,600,396,103,-0.206018707031903,1.09942220880489,100,132,1.2060187070319,2018-07-03 07:11:09,47.7346670627594,85363,2018-07-03,4773.111188896836,0,42440.35342160313,1,67500,2007,0.9881321152784073,28.56,3.386422096080001,600,47.6,231.42094641000398,204.58276180025499,600,600,0.9881321152784073,0.9881321152784073,9,0.545,-1,1,0,1,2,-1.5835020982532755
1914119,39.2,0.545,Male,30,High school diploma or equivalent,I nearly always vote for Republicans,0,29,0.9,5,primary,NA,NA,NA,3,"Buy additional feed,Wean calves early,Sell retained yearlings,Move cattle to a feedlot,Seek government aid","Use conservative stocking rate,Purchase insurance (feed, rain-index, etc),Avoid fully restocking after drought,Employ a flexible yearling operation,Grow alternative crops,Use forward contracting for livestock sales and hay purchase",Use occasionally,Use regularly,"Heard of it, but not used","Heard of it, but not used",Use regularly,"Heard of it, but not used",Unfamiliar,1,1,Some years,lose,3,Neither likely nor unlikely,NA,NA,6.075,1,0,1,1,0,NA,colorado,1,11,2008,332640,87550,0,11571.0473205002,431761.0473205,300000,0,37800,0,397800,33961.0473205002,10663.7688586371,23297.2784618631,625315.2,254718.224871867,880033.424871867,0.88,600,396,103,-0.085006541890611,1.12207236299891,0,132,1.08500654189061,2018-07-03 07:11:09,44.2069199085236,85363,2018-07-03,10654.215268668786,0,49053.95464003894,0,67500,2008,0.9881321152784073,37.8,3.6584202466292277,600,63,254.718224871867,231.42094641000398,600,600,0.9881321152784073,0,10,0.545,-1,1,0,1,2,-1.5835020982532755
1934303,29.119999999999997,0.545,Female,28,Trade school degree or certificate,Half the time I vote for Democrats and half the time I vote for Republicans,0,28,0.1,5,assist,All private land,1,2011,2,"Buy additional feed,Wean calves early,Sell retained yearlings","Use conservative stocking rate,Avoid fully restocking after drought","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Unfamiliar,0,0,NA,even,1 (Very accurately),Moderately likely,2,80,0.375,1,0,1,1,0,0.025,delaware,1,2,1999,332640,89250,0,5689.5,427579.5,300000,0,2800,0,362800,64779.5,20340.763,44438.737,623615.2,158228.737,781843.937,0.88,598,396,105,-0.237207386899607,1,100,132,1.23720738689961,2018-07-02 19:01:47,20.976982831955,85363,2018-07-02,0,0,6217.537670719323,0,37500,1999,0.9881321152784073,2.8,1.33500106673234,598,4.682274247491639,158.228737,90,600,600,0.9881321152784073,0,1,0.545,0,0,1,0,4,0.1900202517903932
1934303,29.119999999999997,0.545,Female,28,Trade school degree or certificate,Half the time I vote for Democrats and half the time I vote for Republicans,0,28,0.1,5,assist,All private land,1,2011,2,"Buy additional feed,Wean calves early,Sell retained yearlings","Use conservative stocking rate,Avoid fully restocking after drought","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Unfamiliar,0,0,NA,even,1 (Very accurately),Moderately likely,2,80,0.375,1,0,1,1,0,0.025,delaware,1,3,2000,326499.18656866,86700,0,7911.43685,421110.62341866,299000,0,55440,0,414440,6670.62341866049,2094.57575345939,4576.04766520109,622695.897552282,162804.784665201,785500.682217483,0.87437246032103,599,392,102,0.0253353993380057,1.02372073868996,100,131,0.974664600661994,2018-07-02 19:01:47,15.1424112319946,85363,2018-07-02,43152.52071781275,8225.320717812763,78079.72071781276,0,37500,2000,0.9881321152784073,55.44,4.033178126984613,599,92.5542570951586,162.804784665201,158.228737,598,600,0.9881321152784073,0,2,0.545,0,0,1,0,4,0.1900202517903932
1934303,29.119999999999997,0.545,Female,28,Trade school degree or certificate,Half the time I vote for Democrats and half the time I vote for Republicans,0,28,0.1,5,assist,All private land,1,2011,2,"Buy additional feed,Wean calves early,Sell retained yearlings","Use conservative stocking rate,Avoid fully restocking after drought","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Unfamiliar,0,0,NA,even,1 (Very accurately),Moderately likely,2,80,0.375,1,0,1,1,0,0.025,delaware,1,4,2001,324240,87550,3556.8,8140.23923326005,423487.03923326,299500,5654.82,33320,0,398474.82,25012.21923326,7853.83683924365,17158.3823940164,619371.6,179963.167059217,799334.767059217,0.857704848582555,597,386,103,-0.0673563621836752,1.02112710131743,100,128,1.06735636218368,2018-07-02 19:01:47,18.8361074924469,85363,2018-07-02,13574.356285327889,0,49330.05526969987,1,37500,2001,0.9881321152784073,33.32,3.5357282746197614,597,55.812395309882746,179.963167059217,162.804784665201,599,598,0.9881321152784073,0.9881321152784073,3,0.545,0,0,1,0,4,0.1900202517903932
1934303,29.119999999999997,0.545,Female,28,Trade school degree or certificate,Half the time I vote for Democrats and half the time I vote for Republicans,0,28,0.1,5,assist,All private land,1,2011,2,"Buy additional feed,Wean calves early,Sell retained yearlings","Use conservative stocking rate,Avoid fully restocking after drought","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Unfamiliar,0,0,NA,even,1 (Very accurately),Moderately likely,2,80,0.375,1,0,1,1,0,0.025,delaware,1,5,2002,317516.951974212,86700,38076,8998.15835296087,451291.110327173,298500,5654.82,66500,0,430654.82,20636.290327173,6479.79516273231,14156.4951644407,618439.783991404,194119.662223658,812559.446215062,0.864225890849719,598,387,102,0.0697955705591351,1.02800504200462,100,129,0.930204429440865,2018-07-02 19:01:47,20.3045637607574,85363,2018-07-02,53072.538340019244,17407.427846885137,88737.64883315336,1,37500,2002,0.9881321152784073,66.5,4.212127597878484,598,111.20401337792642,194.119662223658,179.963167059217,597,599,0.9881321152784073,0.9881321152784073,4,0.545,0,0,1,0,4,0.1900202517903932
1934303,29.119999999999997,0.545,Female,28,Trade school degree or certificate,Half the time I vote for Democrats and half the time I vote for Republicans,0,28,0.1,5,assist,All private land,1,2011,2,"Buy additional feed,Wean calves early,Sell retained yearlings","Use conservative stocking rate,Avoid fully restocking after drought","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Unfamiliar,0,0,NA,even,1 (Very accurately),Moderately likely,2,80,0.375,1,0,1,1,0,0.025,delaware,1,6,2003,305919.087795112,86700,14592,9705.98311118291,416917.070906295,299000,5654.82,10220,0,374874.82,42042.2509062954,13201.2667845767,28840.9841217186,610357.429265038,222960.646345377,833318.075610414,0.815525698022314,593,366,102,0.0148410636698629,1.02083002216018,100,122,0.985158936330137,2018-07-02 19:01:47,20.275022983551,85363,2018-07-02,0,0,13723.260955377767,1,37500,2003,0.9881321152784073,10.22,2.4176979000945504,593,17.234401349072513,222.960646345377,194.119662223658,598,597,0.9881321152784073,0.9881321152784073,5,0.545,0,0,1,0,4,0.1900202517903932
1934303,29.119999999999997,0.545,Female,28,Trade school degree or certificate,Half the time I vote for Democrats and half the time I vote for Republicans,0,28,0.1,5,assist,All private land,1,2011,2,"Buy additional feed,Wean calves early,Sell retained yearlings","Use conservative stocking rate,Avoid fully restocking after drought","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Unfamiliar,0,0,NA,even,1 (Very accurately),Moderately likely,2,80,0.375,1,0,1,1,0,0.025,delaware,1,7,2004,324240,86700,4742.4,11148.0323172688,426830.432317269,296500,5654.82,46620,0,408774.82,18055.6123172689,5669.46226762242,12386.1500496464,614819.2,235346.796395023,850165.996395023,0.866939863970521,592,386,102,-0.23881383557730201,1.01931500182468,100,128,1.2388138355773,2018-07-02 19:01:47,24.0987060070038,85363,2018-07-02,17771.964167608054,0,53426.69851760116,1,37500,2004,0.9881321152784073,46.62,3.8632528410587166,592,78.75,235.346796395023,222.960646345377,593,598,0.9881321152784073,0.9881321152784073,6,0.545,0,0,1,0,4,0.1900202517903932
1934303,29.119999999999997,0.545,Female,28,Trade school degree or certificate,Half the time I vote for Democrats and half the time I vote for Republicans,0,28,0.1,5,assist,All private land,1,2011,2,"Buy additional feed,Wean calves early,Sell retained yearlings","Use conservative stocking rate,Avoid fully restocking after drought","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Unfamiliar,0,0,NA,even,1 (Very accurately),Moderately likely,2,80,0.375,1,0,1,1,0,0.025,delaware,1,8,2005,328440,85850,0,11767.3398197512,426057.339819751,296000,5654.82,0,0,361654.82,64402.5198197511,20222.3912234019,44180.1285963493,606500.8,279526.924991372,886027.724991373,0.88,580,391,101,-0.302555524679028,1.04365765434941,100,130,1.30255552467903,2018-07-02 19:01:47,11.8091304302216,85363,2018-07-02,0,0,0,1,37500,2005,0.9881321152784073,0,0,580,0,279.52692499137197,235.346796395023,592,593,0.9881321152784073,0.9881321152784073,7,0.545,0,0,1,0,4,0.1900202517903932
1934303,29.119999999999997,0.545,Female,28,Trade school degree or certificate,Half the time I vote for Democrats and half the time I vote for Republicans,0,28,0.1,5,assist,All private land,1,2011,2,"Buy additional feed,Wean calves early,Sell retained yearlings","Use conservative stocking rate,Avoid fully restocking after drought","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Unfamiliar,0,0,NA,even,1 (Very accurately),Moderately likely,2,80,0.375,1,0,1,1,0,0.025,delaware,1,9,2006,320880,84150,21842.4,13976.3462495686,440848.746249569,290000,5654.82,63840,0,419494.82,21353.9262495686,6705.13284236455,14648.7934072041,604888,294175.718398577,899063.718398577,0.88,580,382,99,-0.148939596215859,1.0752340932691,100,128,1.14893959621586,2018-07-02 19:01:47,22.02237200737,85363,2018-07-02,47593.80790572026,11141.768280727778,84045.84753071277,1,37500,2006,0.9881321152784073,63.84,4.171922696867475,580,110.06896551724138,294.17571839857703,279.52692499137197,580,592,0.9881321152784073,0.9881321152784073,8,0.545,0,0,1,0,4,0.1900202517903932
1934303,29.119999999999997,0.545,Female,28,Trade school degree or certificate,Half the time I vote for Democrats and half the time I vote for Republicans,0,28,0.1,5,assist,All private land,1,2011,2,"Buy additional feed,Wean calves early,Sell retained yearlings","Use conservative stocking rate,Avoid fully restocking after drought","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Unfamiliar,0,0,NA,even,1 (Very accurately),Moderately likely,2,80,0.375,1,0,1,1,0,0.025,delaware,1,10,2007,320880,84150,0,14708.7859199288,419738.785919929,290000,0,16100,0,366100,53638.7859199288,16842.5787788576,36796.2071410712,598020.8,330971.925539648,928992.725539648,0.88,572,382,99,-0.238330271833669,1.09124858643801,100,128,1.23833027183367,2018-07-02 19:01:47,22.5571389198303,85363,2018-07-02,0,0,35048.170071985354,0,37500,2007,0.9881321152784073,16.1,2.8390784635086144,572,28.146853146853147,330.971925539648,294.17571839857703,580,580,0.9881321152784073,0,9,0.545,0,0,1,0,4,0.1900202517903932
1934303,29.119999999999997,0.545,Female,28,Trade school degree or certificate,Half the time I vote for Democrats and half the time I vote for Republicans,0,28,0.1,5,assist,All private land,1,2011,2,"Buy additional feed,Wean calves early,Sell retained yearlings","Use conservative stocking rate,Avoid fully restocking after drought","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Unfamiliar,0,0,NA,even,1 (Very accurately),Moderately likely,2,80,0.375,1,0,1,1,0,0.025,delaware,1,11,2008,316680,83300,3009.6,16548.5962769824,419538.196276982,286000,5654.82,25060,0,376714.82,42823.3762769824,13446.5401509725,29376.8361260099,598040.8,360348.761665658,958389.561665658,0.88,574,377,98,-0.133233858592331,1.11725634366239,0,126,1.13323385859233,2018-07-02 19:01:47,25.0779612064362,85363,2018-07-02,4604.308008117978,0,42718.56563635536,1,37500,2008,0.9881321152784073,25.06,3.260401571696699,574,43.65853658536585,360.348761665658,330.971925539648,572,580,0.9881321152784073,0.9881321152784073,10,0.545,0,0,1,0,4,0.1900202517903932
1936160,46.62,0.28,Male,67,"Graduate degree (Masters, PhD, MD, JD)",I vote for Republicans,1,76,0.5,20,primary,About half and half private and public land,1,"1978, 2003, 2012",4,"Buy additional feed,Rent additional pasture,Reduce herd size (destocking),Strategically place salt, mineral, water, etc. to distribute grazing pressure evenly,Move cattle to a feedlot,Renegotiate bank loans","Use conservative stocking rate,Diversify livestock and plant species (agroforestry and mixed crop-livestock systems),Increase hay production,Rotate pasture and use shorter grazing periods,Employ a flexible yearling operation,Diversify sources of income","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Use occasionally,NA,0,0,NA,even,I don't know,Neither likely nor unlikely,5800,120,4.125,1,1,0,0,0,48.333333333333336,colorado,1,2,1999,332640,87550,0,5689.5,425879.5,300000,0,24920,0,384920,40959.5,12861.283,28098.217,625315.2,141888.217,767203.417,0.88,600,396,103,-0.237207386899607,1,100,132,1.23720738689961,2018-07-10 14:58:17,36.8876769542694,33723,2018-07-10,0,0,6771.9376707193105,0,82500,1999,0.07564799076181102,24.92,3.255014871484074,600,41.53333333333333,141.888217,90,600,600,0.07564799076181102,0,1,0.28,0,0,0,0,6,-1.5835020982532755
1936160,46.62,0.28,Male,67,"Graduate degree (Masters, PhD, MD, JD)",I vote for Republicans,1,76,0.5,20,primary,About half and half private and public land,1,"1978, 2003, 2012",4,"Buy additional feed,Rent additional pasture,Reduce herd size (destocking),Strategically place salt, mineral, water, etc. to distribute grazing pressure evenly,Move cattle to a feedlot,Renegotiate bank loans","Use conservative stocking rate,Diversify livestock and plant species (agroforestry and mixed crop-livestock systems),Increase hay production,Rotate pasture and use shorter grazing periods,Employ a flexible yearling operation,Diversify sources of income","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Use occasionally,NA,0,0,NA,even,I don't know,Neither likely nor unlikely,5800,120,4.125,1,1,0,0,0,48.333333333333336,colorado,1,3,2000,332640,87550,0,7094.41085,427284.41085,300000,0,68320,0,428320,-1035.58915000001,0,-1035.58915000001,625315.2,140852.62785,766167.82785,0.88,600,396,103,-0.048856796100865,1.02372073868996,100,132,1.04885679610087,2018-07-10 14:58:17,36.4683570861816,33723,2018-07-10,43429.72071781276,8502.520717812766,78356.92071781277,0,82500,2000,0.07564799076181102,68.32,4.238733464847405,600,113.86666666666666,140.85262784999998,141.888217,600,600,0.07564799076181102,0,2,0.28,0,0,0,0,6,-1.5835020982532755
1936160,46.62,0.28,Male,67,"Graduate degree (Masters, PhD, MD, JD)",I vote for Republicans,1,76,0.5,20,primary,About half and half private and public land,1,"1978, 2003, 2012",4,"Buy additional feed,Rent additional pasture,Reduce herd size (destocking),Strategically place salt, mineral, water, etc. to distribute grazing pressure evenly,Move cattle to a feedlot,Renegotiate bank loans","Use conservative stocking rate,Diversify livestock and plant species (agroforestry and mixed crop-livestock systems),Increase hay production,Rotate pasture and use shorter grazing periods,Employ a flexible yearling operation,Diversify sources of income","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Use occasionally,NA,0,0,NA,even,I don't know,Neither likely nor unlikely,5800,120,4.125,1,1,0,0,0,48.333333333333336,colorado,1,4,2001,332640,87550,3556.8,7042.6313925,430789.4313925,300000,5654.82,70000,0,435654.82,-4865.3886075,0,-4865.3886075,625315.2,135987.2392425,761302.4392425,0.88,600,396,103,-0.292551871564,1.0287223102294,100,132,1.292551871564,2018-07-10 14:58:17,1.11400943199794,33723,2018-07-10,14405.95628532789,0,50161.65526969988,1,82500,2001,0.07564799076181102,70,4.2626798770413155,600,116.66666666666667,135.9872392425,140.85262784999998,600,600,0.07564799076181102,0.07564799076181102,3,0.28,0,0,0,0,6,-1.5835020982532755
1936160,46.62,0.28,Male,67,"Graduate degree (Masters, PhD, MD, JD)",I vote for Republicans,1,76,0.5,20,primary,About half and half private and public land,1,"1978, 2003, 2012",4,"Buy additional feed,Rent additional pasture,Reduce herd size (destocking),Strategically place salt, mineral, water, etc. to distribute grazing pressure evenly,Move cattle to a feedlot,Renegotiate bank loans","Use conservative stocking rate,Diversify livestock and plant species (agroforestry and mixed crop-livestock systems),Increase hay production,Rotate pasture and use shorter grazing periods,Employ a flexible yearling operation,Diversify sources of income","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Use occasionally,NA,0,0,NA,even,I don't know,Neither likely nor unlikely,5800,120,4.125,1,1,0,0,0,48.333333333333336,colorado,1,5,2002,328664.221566572,87550,38076,6799.361962125,461089.583528697,300000,5654.82,72800,0,438454.82,22634.763528697,7107.31574801086,15527.4477806862,623711.882805129,151514.687023186,775226.569828315,0.875385593905841,600,394,103,0.0208101743421678,1.05881777394713,100,131,0.979189825657832,2018-07-10 14:58:17,53.6962237358093,33723,2018-07-10,52788.7201151451,16858.330241300788,88719.10998898941,1,82500,2002,0.07564799076181102,72.8,4.301358731606427,600,121.33333333333333,151.514687023186,135.9872392425,600,600,0.07564799076181102,0.07564799076181102,4,0.28,0,0,0,0,6,-1.5835020982532755
1936160,46.62,0.28,Male,67,"Graduate degree (Masters, PhD, MD, JD)",I vote for Republicans,1,76,0.5,20,primary,About half and half private and public land,1,"1978, 2003, 2012",4,"Buy additional feed,Rent additional pasture,Reduce herd size (destocking),Strategically place salt, mineral, water, etc. to distribute grazing pressure evenly,Move cattle to a feedlot,Renegotiate bank loans","Use conservative stocking rate,Diversify livestock and plant species (agroforestry and mixed crop-livestock systems),Increase hay production,Rotate pasture and use shorter grazing periods,Employ a flexible yearling operation,Diversify sources of income","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Use occasionally,NA,0,0,NA,even,I don't know,Neither likely nor unlikely,5800,120,4.125,1,1,0,0,0,48.333333333333336,colorado,1,6,2003,325920,87550,14592,7575.73435115931,435637.734351159,300000,5654.82,38780,0,404434.82,31202.9143511593,9797.71510626402,21405.1992448953,622761.6,172919.886268081,795681.486268081,0.861687046578892,600,388,103,-0.185857044568562,1.05661435569988,100,129,1.18585704456856,2018-07-10 14:58:17,44.7085077762604,33723,2018-07-10,0,0,11147.989143721179,1,82500,2003,0.07564799076181102,38.78,3.683364273425826,600,64.63333333333334,172.919886268081,151.514687023186,600,600,0.07564799076181102,0.07564799076181102,5,0.28,0,0,0,0,6,-1.5835020982532755
1936160,46.62,0.28,Male,67,"Graduate degree (Masters, PhD, MD, JD)",I vote for Republicans,1,76,0.5,20,primary,About half and half private and public land,1,"1978, 2003, 2012",4,"Buy additional feed,Rent additional pasture,Reduce herd size (destocking),Strategically place salt, mineral, water, etc. to distribute grazing pressure evenly,Move cattle to a feedlot,Renegotiate bank loans","Use conservative stocking rate,Diversify livestock and plant species (agroforestry and mixed crop-livestock systems),Increase hay production,Rotate pasture and use shorter grazing periods,Employ a flexible yearling operation,Diversify sources of income","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Use occasionally,NA,0,0,NA,even,I don't know,Neither likely nor unlikely,5800,120,4.125,1,1,0,0,0,48.333333333333336,colorado,1,7,2004,332640,87550,4742.4,8645.99431340407,433578.394313404,300000,5654.82,79380,0,445034.82,-11456.425686596,0,-11456.425686596,624364.4,161463.460581485,785827.860581485,0.88,599,396,103,-0.474064245642874,1.07625227783979,100,132,1.47406424564287,2018-07-10 14:58:17,43.9877207279205,33723,2018-07-10,14582.874429682672,0,51487.45535408377,1,82500,2004,0.07564799076181102,79.38,4.386765389021055,599,132.52086811352254,161.463460581485,172.919886268081,600,600,0.07564799076181102,0.07564799076181102,6,0.28,0,0,0,0,6,-1.5835020982532755
1936160,46.62,0.28,Male,67,"Graduate degree (Masters, PhD, MD, JD)",I vote for Republicans,1,76,0.5,20,primary,About half and half private and public land,1,"1978, 2003, 2012",4,"Buy additional feed,Rent additional pasture,Reduce herd size (destocking),Strategically place salt, mineral, water, etc. to distribute grazing pressure evenly,Move cattle to a feedlot,Renegotiate bank loans","Use conservative stocking rate,Diversify livestock and plant species (agroforestry and mixed crop-livestock systems),Increase hay production,Rotate pasture and use shorter grazing periods,Employ a flexible yearling operation,Diversify sources of income","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Use occasionally,NA,0,0,NA,even,I don't know,Neither likely nor unlikely,5800,120,4.125,1,1,0,0,0,48.333333333333336,colorado,1,8,2005,331800,85000,0,8073.17302907427,424873.173029074,299500,5654.82,49000,0,414154.82,10718.3530290743,3365.56285112932,7352.79017794494,624465.2,168816.25075943,793281.45075943,0.88,599,395,100,-0.390472435855667,1.12727355026135,100,132,1.39047243585567,2018-07-10 14:58:17,59.300103187561,33723,2018-07-10,0,0,0,1,82500,2005,0.07564799076181102,49,3.912023005428146,599,81.80300500834724,168.81625075943,161.463460581485,599,600,0.07564799076181102,0.07564799076181102,7,0.28,0,0,0,0,6,-1.5835020982532755
1936160,46.62,0.28,Male,67,"Graduate degree (Masters, PhD, MD, JD)",I vote for Republicans,1,76,0.5,20,primary,About half and half private and public land,1,"1978, 2003, 2012",4,"Buy additional feed,Rent additional pasture,Reduce herd size (destocking),Strategically place salt, mineral, water, etc. to distribute grazing pressure evenly,Move cattle to a feedlot,Renegotiate bank loans","Use conservative stocking rate,Diversify livestock and plant species (agroforestry and mixed crop-livestock systems),Increase hay production,Rotate pasture and use shorter grazing periods,Employ a flexible yearling operation,Diversify sources of income","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used","Heard of it, but not used",Use occasionally,NA,0,0,NA,even,I don't know,Neither likely nor unlikely,5800,120,4.125,1,1,0,0,0,48.333333333333336,colorado,1,9,2006,330960,84150,21842.4,8440.81253797152,445393.212537971,299500,5654.82,83860,0,449014.82,-3621.60746202851,0,-3621.60746202851,627855.2,165194.643297402,793049.843297402,0.88,602,394,99,-0.298104686681445,1.17129047516597,100,133,1.29810468668144,2018-07-10 14:58:17,1.20809124310811,33723,2018-07-10,44624.262728678324,5251.753983990289,83996.77147336635,1,82500,2006,0.07564799076181102,83.86,4.441002839774179,602,139.30232558139534,165.19464329740202,168.81625075943,599,599,0.07564799076181102,0.07564799076181102,8,0.28,0,0,0,0,6,-1.5835020982532755
