simID,attentionFail,duration,totalFail,risk,gender,age,race,ethnicity,state,zipcode,income,education,vote,environmentalist,cattleKnowledge,droughtKnowledge,droughtImpact,veggieOrVegan,row_names,yr,rev.calf,rev.cow,rev.ins,rev.int,rev.tot,cost.op,cost.ins,cost.adpt,cost.int,cost.tot,profit,taxes,aftax.savings,assets.cow,assets.cash,net.wrth,wn.succ,herd,calves.sold,cows.culled,Gt,forage.potential,rangeHealth,total.forage,simStartTime,timeElapse,yr_num,risk_std,cost.adptPerCow,hay,herdy_1,herdy_2,log_herd,log_herdy_1,log_herdy_2,cattleKnowDummy,droughtKnowDummy,noherd,liqHerd,outlier,bigHerd,trtXrisk,insuredXrisk,trt,insured,year,riskXtrt,female,educ
2781455,0,22.7166666666667,2,0.545,Male,34,White or Caucasian,Not Hispanic or Latino,FL Florida,32940,52500,Associate degree,I vote for Democrats more often than,0,Nothing,Nothing,1,0,2,1999,332640,87550,0,4500,424690,300000,0,0,0,360000,64690,20312.66,44377.34,510000,134377.34,644377.34,0.88,600,396,103,-0.237207386899607,1,100,1.23720738689961,2017-09-20 16:10:11,4.08950686454773,1999,-0.8150409979039401,0,0,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,-0,-0,0,0,1,0,0,3
2781455,0,22.7166666666667,2,0.545,Male,34,White or Caucasian,Not Hispanic or Latino,FL Florida,32940,52500,Associate degree,I vote for Democrats more often than,0,Nothing,Nothing,1,0,3,2000,299606.057866685,87550,0,6718.867,393874.924866685,300000,0,43600,0,403600,-9725.07513331488,-3053.67359186087,-6671.40154145401,510000,127705.938458546,637705.938458546,0.845803913397221,600,375,103,0.146608972698237,1.02372073868996,100,0.853391027301763,2017-09-20 16:10:11,7.11618661880493,2000,-0.8150409979039401,72.66666666666667,43.6,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,-0,-0,0,0,2,0,0,3
2781455,0,22.7166666666667,2,0.545,Male,34,White or Caucasian,Not Hispanic or Latino,FL Florida,32940,52500,Associate degree,I vote for Democrats more often than,0,Nothing,Nothing,1,0,4,2001,288132.126129729,87550,0,6385.2969229273,382067.423052656,300000,0,19000,0,379000,3067.42305265582,963.170838533929,2104.2522141219,510000,129810.190672668,639810.190672668,0.8022718512909,600,349,103,0.05145184066999,1.00871207410704,100,0.94854815933001,2017-09-20 16:10:11,3.98411726951599,2001,-0.8150409979039401,31.666666666666668,19,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,-0,-0,0,0,3,0,0,3
2781455,0,22.7166666666667,2,0.545,Male,34,White or Caucasian,Not Hispanic or Latino,FL Florida,32940,52500,Associate degree,I vote for Democrats more often than,0,Nothing,Nothing,1,0,5,2002,281972.71422218,87550,0,6490.50953363339,376013.223755813,300000,0,62300,0,422300,-46286.7762441868,-14534.0477406747,-31752.7285035121,510000,98057.4621691557,608057.462169156,0.815791246530865,600,357,103,0.179144515584435,1.00352206481515,99,0.820855484415565,2017-09-20 16:10:11,22.8672964572906,2002,-0.8150409979039401,103.83333333333333,62.3,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,-0,-0,0,0,4,0,0,3
2781455,0,22.7166666666667,2,0.545,Male,34,White or Caucasian,Not Hispanic or Latino,FL Florida,32940,52500,Associate degree,I vote for Democrats more often than,0,Nothing,Nothing,1,0,6,2003,281466.375600423,87550,0,4902.87310845779,373919.248708881,300000,0,0,0,360000,13919.2487088811,4370.64409458866,9548.60461429243,510000,107606.066783448,617606.066783448,0.774094703024015,600,348,103,0.111387770931616,0.985544517397194,97,0.888612229068384,2017-09-20 16:10:11,10.5129058361053,2003,-0.8150409979039401,0,0,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,-0,-0,0,0,5,0,0,3
2781455,0,22.7166666666667,2,0.545,Male,34,White or Caucasian,Not Hispanic or Latino,FL Florida,32940,52500,Associate degree,I vote for Democrats more often than,0,Nothing,Nothing,1,0,7,2004,314160,87550,0,5380.30333917241,407090.303339172,300000,0,30100,0,390100,16990.3033391724,5334.95524850013,11655.3480906723,510000,119261.41487412,629261.41487412,0.829542832040972,600,374,103,-0.0512555141309756,0.974566756702519,98,1.05125551413098,2017-09-20 16:10:11,12.2320210933685,2004,-0.8150409979039401,50.166666666666664,30.1,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,-0,-0,0,0,6,0,0,3
2781455,0,22.7166666666667,2,0.545,Male,34,White or Caucasian,Not Hispanic or Latino,FL Florida,32940,52500,Associate degree,I vote for Democrats more often than,0,Nothing,Nothing,1,0,8,2005,320040,87550,0,5963.07074370602,413553.070743706,300000,0,0,0,360000,53553.070743706,16815.6642135237,36737.4065301823,497250,155998.821404303,653248.821404303,0.88,585,381,103,-0.206258941121628,0.979561948719493,100,1.20625894112163,2017-09-20 16:10:11,2.63745188713074,2005,-0.8150409979039401,0,0,600,600,6.373319789577012,6.398594934535208,6.398594934535208,0,0,0,0,0,0,-0,-0,0,0,7,0,0,3
2781455,0,22.7166666666667,2,0.545,Male,34,White or Caucasian,Not Hispanic or Latino,FL Florida,32940,52500,Associate degree,I vote for Democrats more often than,0,Nothing,Nothing,1,0,9,2006,304080,85000,0,7799.94107021514,396879.941070215,292500,0,61100,0,413600,-16720.0589297849,-5250.09850395245,-11469.9604258324,493000,144528.86097847,637528.86097847,0.88,580,362,100,-0.00258384360154973,0.999766289750086,100,1.00258384360155,2017-09-20 16:10:11,5.87235498428345,2006,-0.8150409979039401,105.34482758620689,61.1,585,600,6.364750756851911,6.373319789577012,6.398594934535208,0,0,0,0,0,0,-0,-0,0,0,8,0,0,3
2781455,0,22.7166666666667,2,0.545,Male,34,White or Caucasian,Not Hispanic or Latino,FL Florida,32940,52500,Associate degree,I vote for Democrats more often than,0,Nothing,Nothing,1,0,10,2007,305760,84150,0,7226.44304892352,397136.443048924,290000,0,16700,0,366700,30436.4430489235,9557.04311736198,20879.3999315615,498100,165408.260910032,663508.260910032,0.88,586,364,99,-0.134810864492716,1.00002461372317,100,1.13481086449272,2017-09-20 16:10:11,3.27110600471497,2007,-0.8150409979039401,28.498293515358363,16.7,580,585,6.375024819828097,6.364750756851911,6.373319789577012,0,0,0,0,0,0,-0,-0,0,0,9,0,0,3
1714440,0,32.8333333333333,0,0.852,Male,27,White or Caucasian,Not Hispanic or Latino,FL Florida,32233,97500,Bachelors degree,I vote for Republicans more often than I vote for Democrats,0,Nothing,I am familiar with drought,4,0,2,1999,311640,96050,0,4500,412190,300000,5654.82,8600,0,374254.82,37935.18,11911.64652,26023.53348,501500,116023.53348,617523.53348,0.88,590,371,113,-0.237207386899607,1,100,1.23720738689961,2017-09-20 16:27:36,5.31411600112915,1999,-0.1691548813936867,14.576271186440678,8.6,600,600,6.3818160174060985,6.398594934535208,6.398594934535208,0,1,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,1,0.852,0,5
1714440,0,32.8333333333333,0,0.852,Male,27,White or Caucasian,Not Hispanic or Latino,FL Florida,32233,97500,Bachelors degree,I vote for Republicans more often than I vote for Democrats,0,Nothing,I am familiar with drought,4,0,3,2000,323400,81600,36297.6,5801.176674,447098.776674,295000,5654.82,86600,0,447254.82,-156.043325999985,-48.9976043639951,-107.045721635989,507450,115916.487758364,623366.487758364,0.88,597,385,96,-0.0838000403194326,1.02372073868996,100,1.08380004031943,2017-09-20 16:27:36,13.1442530155182,2000,-0.1691548813936867,145.05862646566163,86.6,590,600,6.393590753950631,6.3818160174060985,6.398594934535208,0,1,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,2,0.852,0,5
1714440,0,32.8333333333333,0,0.852,Male,27,White or Caucasian,Not Hispanic or Latino,FL Florida,32233,97500,Bachelors degree,I vote for Republicans more often than I vote for Democrats,0,Nothing,I am familiar with drought,4,0,4,2001,330960,86700,3556.8,5795.8243879182,427012.624387918,298500,5654.82,55800,0,419954.82,7057.80438791821,2216.15057780632,4841.65381011189,521050,120758.141568476,641808.141568476,0.88,613,394,102,-0.156043334186131,1.03229952260777,100,1.15604333418613,2017-09-20 16:27:36,15.8937735557556,2001,-0.1691548813936867,91.02773246329527,55.8,597,590,6.419994928147142,6.393590753950631,6.3818160174060985,0,1,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,3,0.852,0,5
1714440,0,32.8333333333333,0,0.852,Male,27,White or Caucasian,Not Hispanic or Latino,FL Florida,32233,97500,Bachelors degree,I vote for Republicans more often than I vote for Democrats,0,Nothing,I am familiar with drought,4,0,5,2002,347760,96900,38076,6037.9070784238,488773.907078424,306500,5654.82,98600,0,470754.82,18019.0870784238,5657.99334262506,12361.0937357987,517650,133119.235304275,650769.235304275,0.88,609,414,114,-0.00137292931670152,1.04840786854641,100,1.0013729293167,2017-09-20 16:27:36,13.4004719257355,2002,-0.1691548813936867,161.9047619047619,98.6,613,597,6.413458957167357,6.419994928147142,6.393590753950631,0,1,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,4,0.852,0,5
1714440,0,32.8333333333333,0,0.852,Male,27,White or Caucasian,Not Hispanic or Latino,FL Florida,32233,97500,Bachelors degree,I vote for Republicans more often than I vote for Democrats,0,Nothing,I am familiar with drought,4,0,6,2003,343009.556885159,94350,14592,6655.96176521373,458607.518650373,304500,5654.82,11600,0,381754.82,76852.6986503727,24131.747376217,52720.9512741557,521050,185840.18657843,706890.18657843,0.877323198990144,613,410,111,0.0121118738226568,1.04855180753627,100,0.987888126177343,2017-09-20 16:27:36,6.4567289352417,2003,-0.1691548813936867,18.92332789559543,11.6,609,613,6.419994928147142,6.413458957167357,6.419994928147142,0,1,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,5,0.852,0,5
1714440,0,32.8333333333333,0,0.852,Male,27,White or Caucasian,Not Hispanic or Latino,FL Florida,32233,97500,Bachelors degree,I vote for Republicans more often than I vote for Democrats,0,Nothing,I am familiar with drought,4,0,7,2004,336840,88400,4742.4,9292.00932892151,439274.409328922,306500,5654.82,55300,0,427454.82,11819.5893289215,3711.35104928136,8108.23827964016,511700,193948.42485807,705648.42485807,0.874654540325342,602,401,104,-0.216684886869554,1.04728181481733,100,1.21668488686955,2017-09-20 16:27:36,0.407859086990356,2004,-0.1691548813936867,91.86046511627907,55.3,613,609,6.401917196727186,6.419994928147142,6.413458957167357,0,1,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,6,0.852,0,5
1714440,0,32.8333333333333,0,0.852,Male,27,White or Caucasian,Not Hispanic or Latino,FL Florida,32233,97500,Bachelors degree,I vote for Republicans more often than I vote for Democrats,0,Nothing,I am familiar with drought,4,0,8,2005,332640,85000,0,9697.42124290352,427337.421242904,301000,5654.82,0,0,366654.82,60682.6012429035,19054.3367902717,41628.2644526318,510850,235576.689310702,746426.689310702,0.88,601,396,100,-0.313218399975976,1.06997482897376,100,1.3132183999759801,2017-09-20 16:27:36,32.9666290283203,2005,-0.1691548813936867,0,0,602,613,6.400257445308821,6.401917196727186,6.419994928147142,0,1,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,7,0.852,0,5
1714440,0,32.8333333333333,0,0.852,Male,27,White or Caucasian,Not Hispanic or Latino,FL Florida,32233,97500,Bachelors degree,I vote for Republicans more often than I vote for Democrats,0,Nothing,I am familiar with drought,4,0,9,2006,331800,85000,21842.4,11778.8344655351,450421.234465535,300500,5654.82,79200,0,445354.82,5066.41446553508,1590.85414217802,3475.56032335707,507450,239052.249634059,746502.249634059,0.88,597,395,100,-0.135120940584464,1.10348840936833,100,1.13512094058446,2017-09-20 16:27:36,4.24207329750061,2006,-0.1691548813936867,132.66331658291458,79.2,601,602,6.393590753950631,6.400257445308821,6.401917196727186,0,1,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,8,0.852,0,5
1714440,0,32.8333333333333,0,0.852,Male,27,White or Caucasian,Not Hispanic or Latino,FL Florida,32233,97500,Bachelors degree,I vote for Republicans more often than I vote for Democrats,0,Nothing,I am familiar with drought,4,0,10,2007,330960,86700,2918.4,11952.612481703,432531.012481703,298500,5654.82,31500,0,395654.82,36876.192481703,11579.1244392547,25297.0680424482,509150,264349.317676508,773499.317676508,0.88,599,394,102,-0.233000263027901,1.11839884854812,100,1.2330002630279,2017-09-20 16:27:36,11.1632916927338,2007,-0.1691548813936867,52.587646076794655,31.5,597,601,6.396929655216146,6.393590753950631,6.400257445308821,0,1,0,0,0,0,-0.1691548813936867,-0.1691548813936867,1,1,9,0.852,0,5
2023171,0,43.2,0,0.852,Male,30,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02155,NA,Bachelors degree,I vote for Democrats more often than,1,Nothing,I've read or talked about drought at least once before,2,0,2,1999,332640,87550,0,4500,424690,300000,0,1000,0,361000,63690,19998.66,43691.34,510000,133691.34,643691.34,0.88,600,396,103,-0.237207386899607,1,100,1.23720738689961,2017-09-20 16:10:11,2.14580202102661,1999,-0.1691548813936867,1.6666666666666667,1,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,-0,-0,0,0,1,0,0,5
2023171,0,43.2,0,0.852,Male,30,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02155,NA,Bachelors degree,I vote for Democrats more often than,1,Nothing,I've read or talked about drought at least once before,2,0,3,2000,326702.881977619,87550,0,6684.567,420937.448977619,300000,0,67000,0,427000,-6062.55102238071,-1903.64102102754,-4158.91000135317,510000,129532.429998647,639532.429998647,0.873087219647195,600,393,103,0.0310534171426815,1.02372073868996,100,0.968946582857318,2017-09-20 16:10:11,28.8256864547729,2000,-0.1691548813936867,111.66666666666667,67,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,-0,-0,0,0,2,0,0,5
2023171,0,43.2,0,0.852,Male,30,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02155,NA,Bachelors degree,I vote for Democrats more often than,1,Nothing,I've read or talked about drought at least once before,2,0,4,2001,325080,87550,0,6476.62149993234,419106.621499932,300000,0,27400,0,387400,31706.6214999324,9955.87915097876,21750.7423489536,510000,151283.1723476,661283.1723476,0.866228742171897,600,387,103,-5.33737164223336e-5,1.02054173597635,100,1.00005337371642,2017-09-20 16:10:11,23.096075296402,2001,-0.1691548813936867,45.666666666666664,27.4,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,-0,-0,0,0,3,0,0,5
2023171,0,43.2,0,0.852,Male,30,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02155,NA,Bachelors degree,I vote for Democrats more often than,1,Nothing,I've read or talked about drought at least once before,2,0,5,2002,307685.855023295,86700,0,7564.15861738002,401950.013640675,300000,0,74900,0,434900,-32949.9863593252,-10346.2957168281,-22603.6906424971,510000,128679.481705103,638679.481705103,0.855160502913635,600,380,102,0.108215648277304,1.02054718298687,100,0.891784351722696,2017-09-20 16:10:11,4.88076019287109,2002,-0.1691548813936867,124.83333333333333,74.9,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,-0,-0,0,0,4,0,0,5
2023171,0,43.2,0,0.852,Male,30,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02155,NA,Bachelors degree,I vote for Democrats more often than,1,Nothing,I've read or talked about drought at least once before,2,0,6,2003,299226.27059069,87550,0,6433.97408525517,393210.244675945,300000,0,5200,0,365200,28010.2446759454,8795.21682824685,19215.0278476985,510000,147894.509552802,657894.509552802,0.817370970538317,600,364,103,0.0641064502483301,1.00950326548642,100,0.93589354975167,2017-09-20 16:10:11,5.15261483192444,2003,-0.1691548813936867,8.666666666666666,5.2,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,-0,-0,0,0,5,0,0,5
2023171,0,43.2,0,0.852,Male,30,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02155,NA,Bachelors degree,I vote for Democrats more often than,1,Nothing,I've read or talked about drought at least once before,2,0,7,2004,338520,95200,0,7394.7254776401,441114.72547764,300000,0,30100,0,390100,51014.7254776401,16018.623799979,34996.1016776611,503200,182890.611230463,686090.611230463,0.851326003906666,592,403,112,-0.0776188613118745,1.00303169839997,100,1.07761886131187,2017-09-20 16:10:11,4.24351358413696,2004,-0.1691548813936867,50.8445945945946,30.1,600,600,6.385194398997726,6.398594934535208,6.398594934535208,0,0,0,0,0,0,-0,-0,0,0,6,0,0,5
2023171,0,43.2,0,0.852,Male,30,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02155,NA,Bachelors degree,I vote for Democrats more often than,1,Nothing,I've read or talked about drought at least once before,2,0,8,2005,332640,79900,0,9144.53056152315,421684.530561523,296000,0,0,0,356000,65684.5305615232,20624.9425963183,45059.5879652049,506600,227950.199195668,734550.199195668,0.88,596,396,94,-0.26156830613663,1.01081711622893,100,1.26156830613663,2017-09-20 16:10:11,4.76397657394409,2005,-0.1691548813936867,0,0,592,600,6.391917113392602,6.385194398997726,6.398594934535208,0,0,0,0,0,0,-0,-0,0,0,7,0,0,5
2023171,0,43.2,0,0.852,Male,30,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02155,NA,Bachelors degree,I vote for Democrats more often than,1,Nothing,I've read or talked about drought at least once before,2,0,9,2006,311640,86700,0,11397.5099597834,409737.509959783,298000,0,77400,0,435400,-25662.4900402166,-8058.02187262801,-17604.4681675886,481950,210345.731028079,692295.731028079,0.88,567,371,102,-0.0906256384489139,1.03725688831952,100,1.09062563844891,2017-09-20 16:10:11,11.2376797199249,2006,-0.1691548813936867,136.5079365079365,77.4,596,592,6.342121418721152,6.391917113392602,6.385194398997726,0,0,0,0,0,0,-0,-0,0,0,8,0,0,5
2023171,0,43.2,0,0.852,Male,30,White or Caucasian,Not Hispanic or Latino,MA Massachusetts,02155,NA,Bachelors degree,I vote for Democrats more often than,1,Nothing,I've read or talked about drought at least once before,2,0,10,2007,314160,82450,0,10517.286551404,407127.286551404,283500,0,5100,0,348600,58527.286551404,18377.5679771409,40149.7185742631,485350,250495.449602343,735845.449602342,0.88,571,374,97,-0.214960481345018,1.04665709509347,100,1.21496048134502,2017-09-20 16:10:11,27.0308656692505,2007,-0.1691548813936867,8.93169877408056,5.1,567,596,6.349138991379798,6.342121418721152,6.391917113392602,0,0,0,0,0,0,-0,-0,0,0,9,0,0,5
1741743,0,41.9333333333333,0,1.37,Female,36,Asian,Not Hispanic or Latino,WA Washington,98038,NA,High school diploma or equivalent,I nearly always vote for Democrats,1,Nothing,I've read or talked about drought at least once before,2,0,2,1999,332640,87550,0,4500,424690,300000,5654.82,7400,0,373054.82,51635.18,16213.44652,35421.73348,510000,125421.73348,635421.73348,0.88,600,396,103,-0.237207386899607,1,100,1.23720738689961,2017-09-20 16:10:11,1.70746111869812,1999,0.9206464487441356,12.333333333333334,7.4,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,1,1.37,1,2
1741743,0,41.9333333333333,0,1.37,Female,36,Asian,Not Hispanic or Latino,WA Washington,98038,NA,High school diploma or equivalent,I nearly always vote for Democrats,1,Nothing,I've read or talked about drought at least once before,2,0,3,2000,332640,87550,36297.6,6271.086674,462758.686674,300000,5654.82,85300,0,450954.82,11803.866674,3706.414135636,8097.45253836399,510000,133519.186018364,643519.186018364,0.88,600,396,103,-0.0593169532276889,1.02372073868996,100,1.05931695322769,2017-09-20 16:10:11,2.21823334693909,2000,0.9206464487441356,142.16666666666666,85.3,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,2,1.37,1,2
1741743,0,41.9333333333333,0,1.37,Female,36,Asian,Not Hispanic or Latino,WA Washington,98038,NA,High school diploma or equivalent,I nearly always vote for Democrats,1,Nothing,I've read or talked about drought at least once before,2,0,4,2001,332640,87550,3556.8,6675.9593009182,430422.759300918,300000,5654.82,40500,0,406154.82,24267.9393009182,7620.13294048831,16647.8063604299,510000,150166.992378794,660166.992378794,0.88,600,396,103,-0.0725838049103544,1.02979313820747,100,1.07258380491035,2017-09-20 16:10:11,8.95476889610291,2001,0.9206464487441356,67.5,40.5,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,3,1.37,1,2
1741743,0,41.9333333333333,0,1.37,Female,36,Asian,Not Hispanic or Latino,WA Washington,98038,NA,High school diploma or equivalent,I nearly always vote for Democrats,1,Nothing,I've read or talked about drought at least once before,2,0,5,2002,332640,87550,38076,7508.34961893969,465774.34961894,300000,5654.82,100100,0,465754.82,19.5296189396759,6.13230034705822,13.3973185926176,510000,150180.389697386,660180.389697386,0.88,600,396,103,-0.0247797033239974,1.03726776863164,100,1.024779703324,2017-09-20 16:10:11,1.8580105304718,2002,0.9206464487441356,166.83333333333334,100.1,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,4,1.37,1,2
1741743,0,41.9333333333333,0,1.37,Female,36,Asian,Not Hispanic or Latino,WA Washington,98038,NA,High school diploma or equivalent,I nearly always vote for Democrats,1,Nothing,I've read or talked about drought at least once before,2,0,6,2003,329574.640065871,87550,14592,7509.01948486932,439225.65955074,300000,5654.82,10100,0,375754.82,63470.8395507401,19929.8436189324,43540.9959318077,510000,193721.385629194,703721.385629194,0.877224211094364,600,394,103,0.0125576498742674,1.03983808738906,100,0.987442350125733,2017-09-20 16:10:11,2.79234552383423,2003,0.9206464487441356,16.833333333333332,10.1,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,5,1.37,1,2
1741743,0,41.9333333333333,0,1.37,Female,36,Asian,Not Hispanic or Latino,WA Washington,98038,NA,High school diploma or equivalent,I nearly always vote for Democrats,1,Nothing,I've read or talked about drought at least once before,2,0,7,2004,329280,87550,4742.4,9686.06928145971,431258.46928146,300000,5654.82,61800,0,427454.82,3803.64928145969,1194.3458743783401,2609.30340708134,510000,196330.689036276,706330.689036275,0.874457177875147,600,392,103,-0.26704162409857,1.03853229512632,100,1.26704162409857,2017-09-20 16:10:11,2.06101083755493,2004,0.9206464487441356,103,61.8,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,6,1.37,1,2
1741743,0,41.9333333333333,0,1.37,Female,36,Asian,Not Hispanic or Latino,WA Washington,98038,NA,High school diploma or equivalent,I nearly always vote for Democrats,1,Nothing,I've read or talked about drought at least once before,2,0,8,2005,332640,87550,0,9816.53445181378,430006.534451814,300000,5654.82,10100,0,375754.82,54251.7144518138,17035.0383378695,37216.6761139443,510000,233547.36515022,743547.36515022,0.88,600,396,103,-0.313027941186284,1.06626543020326,100,1.31302794118628,2017-09-20 16:10:11,0.812896728515625,2005,0.9206464487441356,16.833333333333332,10.1,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,7,1.37,1,2
1741743,0,41.9333333333333,0,1.37,Female,36,Asian,Not Hispanic or Latino,WA Washington,98038,NA,High school diploma or equivalent,I nearly always vote for Democrats,1,Nothing,I've read or talked about drought at least once before,2,0,9,2006,332640,87550,21842.4,11677.368257511,453709.768257511,300000,5654.82,96900,0,462554.82,-8845.05174248904,-2777.34624714156,-6067.70549534748,510000,227479.659654872,737479.659654872,0.88,600,396,103,-0.221820590082716,1.09964251744072,100,1.22182059008272,2017-09-20 16:10:11,14.8317294120789,2006,0.9206464487441356,161.5,96.9,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,8,1.37,1,2
1741743,0,41.9333333333333,0,1.37,Female,36,Asian,Not Hispanic or Latino,WA Washington,98038,NA,High school diploma or equivalent,I nearly always vote for Democrats,1,Nothing,I've read or talked about drought at least once before,2,0,10,2007,332640,87550,2918.4,11373.9829827436,434482.382982744,300000,5654.82,40600,0,406254.82,28227.5629827436,8863.45477658149,19364.1082061621,510000,246843.767861034,756843.767861034,0.88,600,396,103,-0.233017714937792,1.1240348526506,100,1.23301771493779,2017-09-20 16:10:11,18.8475780487061,2007,0.9206464487441356,67.66666666666667,40.6,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0.9206464487441356,0.9206464487441356,1,1,9,1.37,1,2
2563785,0,41.05,2,1.17,Female,37,White or Caucasian,Not Hispanic or Latino,IN Indiana,47807,22500,High school diploma or equivalent,I nearly always vote for Democrats,0,Nothing,Nothing,3,0,2,1999,332640,87550,0,4500,424690,300000,0,3600,0,363600,61090,19182.26,41907.74,510000,131907.74,641907.74,0.88,600,396,103,-0.237207386899607,1,100,1.23720738689961,2017-09-20 16:27:35,12.069572687149,1999,0.4998737344052078,6,3.6,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0,0,0,0,1,0,1,2
2563785,0,41.05,2,1.17,Female,37,White or Caucasian,Not Hispanic or Latino,IN Indiana,47807,22500,High school diploma or equivalent,I nearly always vote for Democrats,0,Nothing,Nothing,3,0,3,2000,322517.059335683,87550,0,6595.387,416662.446335683,300000,0,65400,0,425400,-8737.55366431671,-2743.59185059545,-5993.96181372127,510000,125913.778186279,635913.778186279,0.871301862506264,600,389,103,0.0389546517105828,1.02372073868996,100,0.961045348289417,2017-09-20 16:27:35,0.853821754455566,2000,0.4998737344052078,109,65.4,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0,0,0,0,2,0,1,2
2563785,0,41.05,2,1.17,Female,37,White or Caucasian,Not Hispanic or Latino,IN Indiana,47807,22500,High school diploma or equivalent,I nearly always vote for Democrats,0,Nothing,Nothing,3,0,4,2001,319597.545918284,87550,0,6295.68890931394,413443.234827598,300000,0,25100,0,385100,28343.2348275981,8899.7757358658,19443.4590917323,510000,145357.237278011,655357.237278011,0.860092070782177,600,382,103,0.0119900344214268,1.0197328702075,100,0.988009965578573,2017-09-20 16:27:35,3.8315954208374,2001,0.4998737344052078,41.833333333333336,25.1,600,600,6.398594934535208,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0,0,0,0,3,0,1,2
2563785,0,41.05,2,1.17,Female,37,White or Caucasian,Not Hispanic or Latino,IN Indiana,47807,22500,High school diploma or equivalent,I nearly always vote for Democrats,0,Nothing,Nothing,3,0,5,2002,330960,87550,0,7267.86186390055,425777.861863901,300000,0,113300,0,473300,-47522.1381360994,-14921.9513747352,-32600.1867613642,510850,112757.050516647,623607.050516647,0.874708475632909,601,394,103,-0.0803722718671616,1.01851020698606,100,1.08037227186716,2017-09-20 16:27:35,0.81813645362854,2002,0.4998737344052078,188.51913477537437,113.3,600,600,6.400257445308821,6.398594934535208,6.398594934535208,0,0,0,0,0,0,0,0,0,0,4,0,1,2
2563785,0,41.05,2,1.17,Female,37,White or Caucasian,Not Hispanic or Latino,IN Indiana,47807,22500,High school diploma or equivalent,I nearly always vote for Democrats,0,Nothing,Nothing,3,0,6,2003,324645.316133501,87550,0,5637.85252583234,417833.168659333,300500,0,13000,0,373500,44333.168659333,13920.6149590306,30412.5537003025,512550,143169.604216949,655719.604216949,0.877407282458863,603,388,103,0.0117330989184397,1.0266962049116,100,0.98826690108156,2017-09-20 16:27:35,9.72472357749939,2003,0.4998737344052078,21.558872305140962,13,601,600,6.403574197934815,6.400257445308821,6.398594934535208,0,0,0,0,0,0,0,0,0,0,5,0,1,2
