simID,trt,hay,herd,risk,riskXtrt,herdy_1,year,assets.cash,study
1078278,1,40.4,600,0.852,0.852,600,3,114686.79388063,MTurkers
1078278,1,120.6,600,0.852,0.852,600,4,113997.720390735,MTurkers
1078278,1,0,600,0.852,0.852,600,5,161148.740175264,MTurkers
1078278,1,56.1,600,0.852,0.852,600,6,163669.801843275,MTurkers
1078278,1,0,600,0.852,0.852,600,7,218356.809526499,MTurkers
1078278,1,80.8,600,0.852,0.852,600,8,221063.367973258,MTurkers
1078278,1,40.1,600,0.852,0.852,600,9,257837.597374741,MTurkers
1078278,1,56.3,600,0.852,0.852,600,10,297499.826044695,MTurkers
2249581,0,0,600,0.545,0,600,1,134377.34,MTurkers
2249581,0,95.2,600,0.545,0,600,2,114969.622762,MTurkers
2249581,0,61,600,0.545,0,600,3,118357.420822737,MTurkers
2249581,0,107.3,600,0.545,0,600,4,90099.6203569565,MTurkers
2249581,0,0,600,0.545,0,600,5,128872.906942091,MTurkers
2249581,0,62.4,600,0.545,0,600,6,126591.027650205,MTurkers
2249581,0,0,598,0.545,0,600,7,172223.439898607,MTurkers
2249581,0,104.6,596,0.545,0,598,8,146615.863887129,MTurkers
2249581,0,44,595,0.545,0,596,9,161811.308018458,MTurkers
2249581,0,21.5,594,0.545,0,595,10,193305.955883491,MTurkers
2509480,0,0,600,1.37,0,600,1,134953.58,MTurkers
2509480,0,40.4,600,1.37,0,600,2,131539.067679704,MTurkers
2509480,0,9.7,599,1.37,0,600,3,139213.108436789,MTurkers
2509480,0,40.3,593,1.37,0,599,4,108858.402890957,MTurkers
2509480,0,0,580,1.37,0,593,5,104734.463225823,MTurkers
2509480,0,19.1,564,1.37,0,580,6,120297.555314469,MTurkers
2509480,0,0,538,1.37,0,564,7,160733.741461755,MTurkers
2509480,0,47.9,527,1.37,0,538,8,165903.908793893,MTurkers
2509480,0,0,76,1.37,0,527,9,524342.472865524,MTurkers
2509480,0,0,164,1.37,0,76,10,511491.719684811,MTurkers
2072054,0,0,621,0.545,0,600,1,76609.28,MTurkers
2072054,0,93.2,648,0.545,0,621,2,-32230.256,MTurkers
2072054,0,31.6,760,0.545,0,648,3,-51142.6135933386,MTurkers
2072054,0,126.2,868,0.545,0,760,4,-215013.90193697,MTurkers
2072054,0,0,838,0.545,0,868,5,-147350.212118278,MTurkers
2072054,0,63.2,788,0.545,0,838,6,-58676.408366938,MTurkers
2072054,0,0,646,0.545,0,788,7,55611.2074537264,MTurkers
2072054,0,131.4,340,0.545,0,646,8,164836.511869389,MTurkers
2072054,0,13.1,292,0.545,0,340,9,68648.3374628587,MTurkers
2072054,0,5.2,68,0.545,0,292,10,-2899.24566399839,MTurkers
1813935,1,0,600,1.17,1.17,600,1,130498.13348,MTurkers
1813935,1,80.8,600,1.17,1.17,600,2,141856.706538364,MTurkers
1813935,1,34.6,600,1.17,1.17,600,3,158804.20985263,MTurkers
1813935,1,81.1,600,1.17,1.17,600,4,159370.862741062,MTurkers
1813935,1,5.4,606,1.17,1.17,600,5,188905.395246182,MTurkers
1813935,1,25.4,608,1.17,1.17,606,6,213692.530183126,MTurkers
1813935,1,0,613,1.17,1.17,608,7,267797.217448408,MTurkers
1813935,1,80.3,610,1.17,1.17,613,8,275609.001886888,MTurkers
1813935,1,19.8,600,1.17,1.17,610,9,312079.526531608,MTurkers
1813935,1,19.5,600,1.17,1.17,600,10,348882.573371643,MTurkers
2407237,0,12,643,0.545,0,600,1,66497.64,MTurkers
2407237,0,64,677,0.545,0,643,2,-50852.1446293817,MTurkers
2407237,0,40.4,667,0.545,0,677,3,-41219.0452810923,MTurkers
2407237,0,79.3,677,0.545,0,667,4,-111124.733230583,MTurkers
2407237,0,6.4,785,0.545,0,677,5,-219015.191555928,MTurkers
2407237,0,49.3,908,0.545,0,785,6,-348978.69668559,MTurkers
2407237,0,39.1,679,0.545,0,908,7,-209890.801875322,MTurkers
2407237,0,99.2,877,0.545,0,679,8,-389955.204573132,MTurkers
2407237,0,117.5,470,0.545,0,877,9,-273162.16808999,MTurkers
2407237,0,2.3,619,0.545,0,470,10,-218068.210455477,MTurkers
1180713,1,0,600,0.852,0.852,600,1,130498.13348,MTurkers
1180713,1,95.3,600,0.852,0.852,600,2,131909.706538364,MTurkers
1180713,1,61.1,600,0.852,0.852,600,3,134370.70775263,MTurkers
1180713,1,107.5,600,0.852,0.852,600,4,128765.892508545,MTurkers
1180713,1,0,600,0.852,0.852,600,5,173875.399261586,MTurkers
1180713,1,62.4,600,0.852,0.852,600,6,170782.465336258,MTurkers
1180713,1,0,600,0.852,0.852,600,7,214051.437377292,MTurkers
1180713,1,105.2,600,0.852,0.852,600,8,201621.221559333,MTurkers
1180713,1,45.5,600,0.852,0.852,600,9,216736.985338818,MTurkers
1180713,1,52.5,600,0.852,0.852,600,10,227631.78301594,MTurkers
2299169,0,8.2,600,NA,NA,600,1,125294.7,MTurkers
2299169,0,54.5,600,NA,NA,600,2,118062.045093987,MTurkers
2299169,0,61.5,605,NA,NA,600,3,109111.873240711,MTurkers
2299169,0,111.1,606,NA,NA,605,4,78526.9704928671,MTurkers
2299169,0,0,605,NA,NA,606,5,115432.787174678,MTurkers
2299169,0,67.5,606,NA,NA,605,6,107483.171774769,MTurkers
2299169,0,0,599,NA,NA,606,7,153290.244566644,MTurkers
2299169,0,107.3,594,NA,NA,599,8,122539.95995528,MTurkers
2299169,0,48.2,593,NA,NA,594,9,124897.740581746,MTurkers
2299169,0,50.4,596,NA,NA,593,10,131376.933083699,MTurkers
2528549,0,1,600,0.852,0,600,1,133691.34,MTurkers
2528549,0,85.9,600,0.852,0,600,2,120639.892962,MTurkers
2528549,0,55.1,600,0.852,0,600,3,128269.581290597,MTurkers
2528549,0,102.4,600,0.852,0,600,4,103713.167928864,MTurkers
2528549,0,0,600,0.852,0,600,5,141625.817651024,MTurkers
2528549,0,15.2,600,0.852,0,600,6,171584.323196454,MTurkers
2528549,0,0,601,0.852,0,600,7,218163.185482092,MTurkers
2528549,0,20,596,0.852,0,601,8,224459.315424621,MTurkers
2528549,0,2.4,596,0.852,0,596,9,243779.109943686,MTurkers
2528549,0,0,559,0.852,0,596,10,298514.333414754,MTurkers
1871195,1,0,600,0.852,0.852,600,1,130498.13348,MTurkers
1871195,1,90.6,600,0.852,0.852,600,2,135133.906538364,MTurkers
1871195,1,34.2,600,0.852,0.852,600,3,156158.89781263,MTurkers
1871195,1,100,600,0.852,0.852,600,4,156446.417487603,MTurkers
1871195,1,0,600,0.852,0.852,600,5,198819.220146788,MTurkers
1871195,1,55.2,600,0.852,0.852,600,6,200944.819277822,MTurkers
1871195,1,0,600,0.852,0.852,600,7,245831.460059052,MTurkers
1871195,1,110.1,600,0.852,0.852,600,8,228797.499019077,MTurkers
1871195,1,25.7,600,0.852,0.852,600,9,258428.209115431,MTurkers
1871195,1,50.8,600,0.852,0.852,600,10,271919.215768091,MTurkers
1954889,1,0,600,0,0,600,1,130498.13348,MTurkers
1954889,1,32.7,600,0,0,600,2,147777.111637003,MTurkers
1954889,1,34.1,600,0,0,600,3,145102.284846152,MTurkers
1954889,1,24.7,593,0,0,600,4,147710.835682734,MTurkers
1954889,1,0,581,0,0,593,5,141093.089327305,MTurkers
1954889,1,35.6,566,0,0,581,6,146191.602171231,MTurkers
1954889,1,0,536,0,0,566,7,178917.067605704,MTurkers
1954889,1,38.7,525,0,0,536,8,197535.228132066,MTurkers
1954889,1,55.7,516,0,0,525,9,191388.902336996,MTurkers
1954889,1,32.9,511,0,0,516,10,202655.920767155,MTurkers
1706608,1,6.4,600,1.37,1.37,600,1,202171.41348,MTurkers
1706608,1,92,600,1.37,1.37,600,2,284368.860042364,MTurkers
1706608,1,53.2,576,1.37,1.37,600,3,282366.030221817,MTurkers
1706608,1,94.6,480,1.37,1.37,576,4,161715.511732908,MTurkers
1706608,1,0,492,1.37,1.37,480,5,55978.4673195532,MTurkers
1706608,1,25.3,550,1.37,1.37,492,6,98528.6486286139,MTurkers
1706608,1,5.1,600,1.37,1.37,550,7,168213.634756575,MTurkers
1706608,1,95.1,572,1.37,1.37,600,8,171512.102308726,MTurkers
1706608,1,18.8,589,1.37,1.37,572,9,272257.503297915,MTurkers
1706608,1,32.5,62,1.37,1.37,589,10,656237.534741034,MTurkers
2724084,0,0,600,1.37,0,600,1,134377.34,MTurkers
2724084,0,20.7,600,1.37,0,600,2,127374.358008462,MTurkers
2724084,0,0,595,1.37,0,600,3,124808.089966142,MTurkers
2724084,0,50.6,594,1.37,0,595,4,64508.1574399862,MTurkers
2724084,0,0,572,1.37,0,594,5,63368.8472732766,MTurkers
2724084,0,0,565,1.37,0,572,6,70340.501661358,MTurkers
2724084,0,0,535,1.37,0,565,7,84518.0808683426,MTurkers
2724084,0,56.9,541,1.37,0,535,8,80776.5710421267,MTurkers
2724084,0,7.3,543,1.37,0,541,9,111762.387428872,MTurkers
2724084,0,15.4,546,1.37,0,543,10,138144.657317682,MTurkers
2207424,0,0,610,0.852,0,600,1,120478.98,MTurkers
2207424,0,70.6,618,0.852,0,610,2,103699.14862672,MTurkers
2207424,0,30.4,636,0.852,0,618,3,124453.85010998,MTurkers
2207424,0,105.2,599,0.852,0,636,4,133899.671318733,MTurkers
2207424,0,0,635,0.852,0,599,5,147713.29332838,MTurkers
2207424,0,64.3,604,0.852,0,635,6,128660.099289543,MTurkers
2207424,0,0,645,0.852,0,604,7,172970.900695175,MTurkers
2207424,0,82.2,623,0.852,0,645,8,169738.842589019,MTurkers
2207424,0,20.5,699,0.852,0,623,9,179052.624889823,MTurkers
2207424,0,58.6,608,0.852,0,699,10,252545.609923544,MTurkers
1993493,1,4.8,600,0.852,0.852,600,1,127205.33348,MTurkers
1993493,1,57.8,600,0.852,0.852,600,2,143918.804394859,MTurkers
1993493,1,48.4,600,0.852,0.852,600,3,146284.077665603,MTurkers
1993493,1,84.8,597,0.852,0.852,600,4,148968.494474469,MTurkers
1993493,1,0,598,0.852,0.852,597,5,179244.233928095,MTurkers
1993493,1,50.4,595,0.852,0.852,598,6,181212.911031828,MTurkers
1993493,1,0,594,0.852,0.852,595,7,224242.82736022,MTurkers
1993493,1,97.5,589,0.852,0.852,594,8,214309.356218675,MTurkers
1993493,1,14.7,589,0.852,0.852,589,9,248986.003016976,MTurkers
1993493,1,48.5,590,0.852,0.852,589,10,261727.822000458,MTurkers
2949443,0,8,638,0.852,0,600,1,21150,MTurkers
2949443,0,84.8,630,0.852,0,638,2,9370.36651655761,MTurkers
2949443,0,30.2,800,0.852,0,630,3,-53339.6876640788,MTurkers
2949443,0,100.6,813,0.852,0,800,4,-261357.8598741,MTurkers
2949443,0,46.6,983,0.852,0,813,5,-355320.506710869,MTurkers
2949443,0,186.9,1053,0.852,0,983,6,-471406.532046413,MTurkers
2949443,0,47.4,1071,0.852,0,1053,7,-389187.634180407,MTurkers
2949443,0,160.1,879,0.852,0,1071,8,-304013.062794225,MTurkers
2949443,0,76,875,0.852,0,879,9,-325557.917083514,MTurkers
2949443,0,0,524,0.852,0,875,10,-222082.84846691,MTurkers
1524859,1,1.2,600,0.852,0.852,600,1,129674.93348,MTurkers
1524859,1,65,600,0.852,0.852,600,2,145320.518332401,MTurkers
1524859,1,33.7,600,0.852,0.852,600,3,160699.270391203,MTurkers
1524859,1,86.7,600,0.852,0.852,600,4,162580.098808464,MTurkers
1524859,1,0,600,0.852,0.852,600,5,195295.209410529,MTurkers
1524859,1,35.8,600,0.852,0.852,600,6,204845.93497331,MTurkers
1524859,1,0,600,0.852,0.852,600,7,250442.624022895,MTurkers
1524859,1,73.6,600,0.852,0.852,600,8,260938.22590688,MTurkers
1524859,1,17.1,600,0.852,0.852,600,9,296987.862935486,MTurkers
1524859,1,22.3,600,0.852,0.852,600,10,331352.465714173,MTurkers
1609006,1,0,521,-0.95,-0.95,600,1,163309.51348,MTurkers
1609006,1,0,467,-0.95,-0.95,521,2,218855.923721221,MTurkers
1609006,1,0,360,-0.95,-0.95,467,3,269074.400184859,MTurkers
1609006,1,0,365,-0.95,-0.95,360,4,297709.35241045,MTurkers
1609006,1,0,305,-0.95,-0.95,365,5,312350.408678128,MTurkers
1609006,1,0,288,-0.95,-0.95,305,6,330505.467575788,MTurkers
1609006,1,0,222,-0.95,-0.95,288,7,348382.938593638,MTurkers
1609006,1,0,242,-0.95,-0.95,222,8,360419.993267399,MTurkers
1609006,1,0,205,-0.95,-0.95,242,9,362844.714916471,MTurkers
1609006,1,0,198,-0.95,-0.95,205,10,371918.447718106,MTurkers
2914501,0,0,600,1.37,0,600,1,136682.3,MTurkers
2914501,0,0,600,1.37,0,600,2,193642.994968694,MTurkers
2914501,0,0,699,1.37,0,600,3,172858.147514906,MTurkers
2914501,0,0,572,1.37,0,699,4,166224.305503316,MTurkers
2914501,0,19.8,515,1.37,0,572,5,163965.940485861,MTurkers
2914501,0,20.2,417,1.37,0,515,6,21784.237510154,MTurkers
2914501,0,0,369,1.37,0,417,7,-888.603143247747,MTurkers
2914501,0,0,487,1.37,0,369,8,-109353.03330041,MTurkers
2914501,0,0,511,1.37,0,487,9,-238560.684965431,MTurkers
2914501,0,0,235,1.37,0,511,10,94095.783540255,MTurkers
1642491,1,6.5,600,0,0,600,1,126039.13348,MTurkers
1642491,1,61.3,595,0,0,600,2,140561.145470499,MTurkers
1642491,1,60.6,598,0,0,595,3,128645.351040137,MTurkers
1642491,1,40.1,627,0,0,598,4,125081.371981867,MTurkers
1642491,1,9.3,604,0,0,627,5,136212.411361189,MTurkers
1642491,1,72.1,581,0,0,604,6,119911.816950878,MTurkers
1642491,1,0,557,0,0,581,7,136294.025752293,MTurkers
1642491,1,32,590,0,0,557,8,103077.640275281,MTurkers
1642491,1,53,592,0,0,590,9,143769.419216723,MTurkers
1642491,1,0,663,0,0,592,10,237129.389375857,MTurkers
2003802,0,6,600,1.37,0,600,1,130261.34,MTurkers
2003802,0,100,600,1.37,0,600,2,107419.643962,MTurkers
2003802,0,20.2,600,1.37,0,600,3,136912.089886176,MTurkers
2003802,0,108,600,1.37,0,600,4,106505.554569272,MTurkers
2003802,0,4.9,600,1.37,0,600,5,141266.57395932,MTurkers
2003802,0,66,605,1.37,0,600,6,133434.737446124,MTurkers
2003802,0,0,603,1.37,0,605,7,182203.668940527,MTurkers
2003802,0,110,599,1.37,0,603,8,160210.634785187,MTurkers
2003802,0,48,595,1.37,0,599,9,171529.999558318,MTurkers
2003802,0,56,598,1.37,0,595,10,172138.138543169,MTurkers
2357359,0,0,599,0.852,0,600,1,133231.72,MTurkers
2357359,0,68.4,599,0.852,0,599,2,129084.513783033,MTurkers
2357359,0,28.3,601,0.852,0,599,3,152850.452605791,MTurkers
2357359,0,75.1,600,0.852,0,601,4,133758.875652701,MTurkers
2357359,0,2.8,600,0.852,0,600,5,155751.883012932,MTurkers
2357359,0,40,595,0.852,0,600,6,136912.672600276,MTurkers
2357359,0,0,591,0.852,0,595,7,158642.157270465,MTurkers
2357359,0,80.7,705,0.852,0,591,8,-26575.7348660117,MTurkers
2357359,0,56.1,823,0.852,0,705,9,14152.9174280841,MTurkers
2357359,0,48.3,1136,0.852,0,823,10,-212437.330079372,MTurkers
1352926,1,10.6,600,1.17,1.17,600,1,123226.53348,MTurkers
1352926,1,40.7,600,1.17,1.17,600,2,140878.108480247,MTurkers
1352926,1,26.6,603,1.17,1.17,600,3,143771.266448028,MTurkers
1352926,1,30.6,595,1.17,1.17,603,4,135438.598599962,MTurkers
1352926,1,10.2,600,1.17,1.17,595,5,107648.364306054,MTurkers
1352926,1,43.5,600,1.17,1.17,600,6,111201.843081751,MTurkers
1352926,1,0,594,1.17,1.17,600,7,165173.079779455,MTurkers
1352926,1,60.2,600,1.17,1.17,594,8,173814.160438691,MTurkers
1352926,1,35.6,600,1.17,1.17,600,9,181397.402021738,MTurkers
1352926,1,20.7,108,1.17,1.17,600,10,578759.231991084,MTurkers
1337652,1,0,600,0.852,0.852,600,1,130498.13348,MTurkers
1337652,1,100.9,600,0.852,0.852,600,2,130373.066538364,MTurkers
1337652,1,60.3,583,0.852,0.852,600,3,160530.06100063,MTurkers
1337652,1,85,583,0.852,0.852,583,4,166950.976386471,MTurkers
1337652,1,0,585,0.852,0.852,583,5,161455.937340534,MTurkers
1337652,1,46.8,600,0.852,0.852,585,6,159254.135871315,MTurkers
1337652,1,0,599,0.852,0.852,600,7,249681.206211701,MTurkers
1337652,1,105.5,585,0.852,0.852,599,8,256658.951464762,MTurkers
1337652,1,41.5,66,0.852,0.852,585,9,631178.269380004,MTurkers
1337652,1,0,108,0.852,0.852,66,10,659121.583099738,MTurkers
2355367,0,0,600,0.545,0,600,1,134377.34,MTurkers
2355367,0,85.6,600,0.545,0,600,2,121555.222762,MTurkers
2355367,0,48.3,600,0.545,0,600,3,133881.106902737,MTurkers
2355367,0,107.1,600,0.545,0,600,4,106292.968869501,MTurkers
2355367,0,0,600,0.545,0,600,5,144198.203385845,MTurkers
2355367,0,40.6,600,0.545,0,600,6,156244.301761979,MTurkers
2355367,0,0,597,0.545,0,600,7,202893.821312415,MTurkers
2355367,0,100.7,594,0.545,0,597,8,181356.639383431,MTurkers
2355367,0,20.3,592,0.545,0,594,9,214111.652114283,MTurkers
2355367,0,29.5,591,0.545,0,592,10,241205.621781803,MTurkers
2101960,0,0,600,0.545,0,600,1,134377.34,MTurkers
2101960,0,92.8,600,0.545,0,600,2,116616.022762,MTurkers
2101960,0,49.1,600,0.545,0,600,3,147239.612342737,MTurkers
2101960,0,88.4,600,0.545,0,600,4,150165.32304215,MTurkers
2101960,0,0,546,0.545,0,600,5,207148.725372575,MTurkers
2101960,0,40.1,524,0.545,0,546,6,199799.906652854,MTurkers
2101960,0,0,477,0.545,0,524,7,237619.083451047,MTurkers
2101960,0,58,520,0.545,0,477,8,213630.318013418,MTurkers
2101960,0,0,481,0.545,0,520,9,251560.297921278,MTurkers
2101960,0,0,517,0.545,0,481,10,284528.096139978,MTurkers
2714695,0,2.5,600,0.852,0,600,1,132662.34,MTurkers
2714695,0,69.6,600,0.852,0,600,2,127081.015278518,MTurkers
2714695,0,17,600,0.852,0,600,3,152151.135345039,MTurkers
2714695,0,80.7,601,0.852,0,600,4,127008.360693333,MTurkers
2714695,0,0,598,0.852,0,601,5,151331.583522582,MTurkers
2714695,0,10,600,0.852,0,598,6,173871.933249043,MTurkers
2714695,0,0,600,0.852,0,600,7,211254.540559485,MTurkers
2714695,0,99.9,600,0.852,0,600,8,187177.811300676,MTurkers
2714695,0,17.8,600,0.852,0,600,9,222677.550228289,MTurkers
2714695,0,27.2,600,0.852,0,600,10,252946.530201119,MTurkers
1148206,1,0,600,1.37,1.37,600,1,130498.13348,MTurkers
1148206,1,95.3,600,1.37,1.37,600,2,131909.706538364,MTurkers
1148206,1,60.5,600,1.37,1.37,600,3,134782.30775263,MTurkers
1148206,1,107,600,1.37,1.37,600,4,129534.610388545,MTurkers
1148206,1,0,600,1.37,1.37,600,5,175766.455995539,MTurkers
1148206,1,40,600,1.37,1.37,600,6,189833.505316186,MTurkers
1148206,1,0,598,1.37,1.37,600,7,233755.928028531,MTurkers
1148206,1,80.6,596,1.37,1.37,598,8,237827.596239909,MTurkers
1148206,1,12,595,1.37,1.37,596,9,276226.418670938,MTurkers
1148206,1,18.4,594,1.37,1.37,595,10,311957.483911351,MTurkers
1527830,1,0,603,1.37,1.37,600,1,99360.59348,MTurkers
1527830,1,99.2,606,1.37,1.37,603,2,28071.403154,MTurkers
1527830,1,24.1,610,1.37,1.37,606,3,47463.436490697,MTurkers
1527830,1,103.7,490,1.37,1.37,610,4,155230.161842328,MTurkers
1527830,1,0,553,1.37,1.37,490,5,203043.46187352,MTurkers
1527830,1,52.8,473,1.37,1.37,553,6,190688.432495781,MTurkers
1527830,1,0,509,1.37,1.37,473,7,229776.439210387,MTurkers
1527830,1,87.5,407,1.37,1.37,509,8,253495.850955303,MTurkers
1527830,1,47,300,1.37,1.37,407,9,328858.69452307,MTurkers
1527830,1,10.4,10,1.37,1.37,300,10,514186.886825211,MTurkers
2827118,0,4.6,600,1.17,0,600,1,131221.74,MTurkers
2827118,0,58.7,603,1.17,0,600,2,123329.350814404,MTurkers
2827118,0,17.1,603,1.17,0,603,3,140864.158235709,MTurkers
2827118,0,74.8,606,1.17,0,603,4,113465.998515396,MTurkers
2827118,0,0,605,1.17,0,606,5,124856.727198004,MTurkers
2827118,0,27.2,601,1.17,0,605,6,135066.352940896,MTurkers
2827118,0,0,599,1.17,0,601,7,178320.928846769,MTurkers
2827118,0,81.6,597,1.17,0,599,8,167198.156706213,MTurkers
2827118,0,19.1,591,1.17,0,597,9,206800.873481236,MTurkers
2827118,0,23,520,1.17,0,591,10,298299.583441642,MTurkers
1020569,1,8,600,1.37,1.37,600,1,125010.13348,MTurkers
1020569,1,64.8,600,1.37,1.37,600,2,141695.306251178,MTurkers
1020569,1,20.2,600,1.37,1.37,600,3,162946.367663064,MTurkers
1020569,1,101.4,598,1.37,1.37,600,4,157896.377553907,MTurkers
1020569,1,0,610,1.37,1.37,598,5,178668.985764902,MTurkers
1020569,1,42.7,605,1.37,1.37,610,6,187560.251856638,MTurkers
1020569,1,4.5,583,1.37,1.37,605,7,261513.241975321,MTurkers
1020569,1,100.4,580,1.37,1.37,583,8,251746.826055074,MTurkers
1020569,1,16.7,516,1.37,1.37,580,9,319675.178068763,MTurkers
1020569,1,41.7,528,1.37,1.37,516,10,329305.615756522,MTurkers
2575261,0,0,618,0,0,600,1,167675.78,MTurkers
2575261,0,32.5,604,0,0,618,2,203392.603163654,MTurkers
2575261,0,17.7,575,0,0,604,3,225411.741621314,MTurkers
2575261,0,39.6,530,0,0,575,4,224967.14975259,MTurkers
2575261,0,3.7,507,0,0,530,5,219423.142989104,MTurkers
2575261,0,9.4,460,0,0,507,6,230983.03679363,MTurkers
2575261,0,0,391,0,0,460,7,308521.034955652,MTurkers
2575261,0,11.8,386,0,0,391,8,331320.966454631,MTurkers
2575261,0,0,124,0,0,386,9,482348.015604025,MTurkers
2575261,0,0,143,0,0,124,10,480384.272539243,MTurkers
1612686,1,2.4,588,1.37,1.37,600,1,141611.33348,MTurkers
1612686,1,51.3,619,1.37,1.37,588,2,134309.474849571,MTurkers
1612686,1,0,573,1.37,1.37,619,3,164889.951391845,MTurkers
1612686,1,60.5,583,1.37,1.37,573,4,164892.455265595,MTurkers
1612686,1,0,550,1.37,1.37,583,5,170829.454199892,MTurkers
1612686,1,29.4,542,1.37,1.37,550,6,182099.784358948,MTurkers
1612686,1,3.9,544,1.37,1.37,542,7,197850.46044246,MTurkers
1612686,1,63,531,1.37,1.37,544,8,209999.591115637,MTurkers
1612686,1,0,537,1.37,1.37,531,9,262412.432970903,MTurkers
1612686,1,3.8,496,1.37,1.37,537,10,333533.758501805,MTurkers
1641607,1,0,600,NA,NA,600,1,178902.29348,MTurkers
1641607,1,88.2,600,NA,NA,600,2,234096.409226364,MTurkers
1641607,1,66.6,519,NA,NA,600,3,222459.654342828,MTurkers
1641607,1,69.9,442,NA,NA,519,4,156523.81705997,MTurkers
1641607,1,0,506,NA,NA,442,5,55247.187912968,MTurkers
1641607,1,27,553,NA,NA,506,6,66470.1063383828,MTurkers
1641607,1,0,677,NA,NA,553,7,87076.6444657893,MTurkers
1641607,1,100.5,680,NA,NA,677,8,127867.173250966,MTurkers
1641607,1,55.1,779,NA,NA,680,9,230408.353173474,MTurkers
1641607,1,96.9,687,NA,NA,779,10,334519.278767324,MTurkers
1999674,1,0,551,-0.72,-0.72,600,1,173476.03348,MTurkers
1999674,1,0,571,-0.72,-0.72,551,2,171521.037858677,MTurkers
1999674,1,7.5,469,-0.72,-0.72,571,3,212482.601490489,MTurkers
1999674,1,0,413,-0.72,-0.72,469,4,319345.154343643,MTurkers
1999674,1,0,192,-0.72,-0.72,413,5,421143.73861763,MTurkers
1999674,1,0,140,-0.72,-0.72,192,6,414609.428732215,MTurkers
1999674,1,0.5,0,-0.72,-0.72,140,7,442540.36561773,MTurkers
1999674,1,0,6,-0.72,-0.72,0,8,427664.180038418,MTurkers
1999674,1,0,0,-0.72,-0.72,6,9,398390.357293736,MTurkers
1999674,1,0,5,-0.72,-0.72,0,10,369080.525628911,MTurkers
2207233,0,4.2,578,0.852,0,600,1,140290.66,MTurkers
2207233,0,6.7,526,0.852,0,578,2,172832.802154063,MTurkers
2207233,0,6.3,355,0.852,0,526,3,285141.226784728,MTurkers
2207233,0,3.7,361,0.852,0,355,4,274042.992464942,MTurkers
2207233,0,11.2,199,0.852,0,361,5,283765.087106489,MTurkers
2207233,0,3.3,148,0.852,0,199,6,341243.829594242,MTurkers
2207233,0,1.6,70,0.852,0,148,7,320706.492949324,MTurkers
2207233,0,0.6,63,0.852,0,70,8,283988.565657486,MTurkers
2207233,0,1,9,0.852,0,63,9,276702.853459538,MTurkers
2207233,0,0,23,0.852,0,9,10,251804.5813332,MTurkers
2928647,0,3.3,606,0.28,0,600,1,124581.26,MTurkers
2928647,0,51.4,585,0.28,0,606,2,133933.531995758,MTurkers
2928647,0,10.1,611,0.28,0,585,3,138124.065198864,MTurkers
2928647,0,52.7,594,0.28,0,611,4,99526.3536115835,MTurkers
2928647,0,4.6,567,0.28,0,594,5,132671.06516469,MTurkers
2928647,0,15.3,569,0.28,0,567,6,146372.922699839,MTurkers
2928647,0,4.7,514,0.28,0,569,7,197259.473948443,MTurkers
2928647,0,35.2,526,0.28,0,514,8,206317.473750595,MTurkers
2928647,0,5.6,432,0.28,0,526,9,278200.58310024,MTurkers
2928647,0,3.7,435,0.28,0,432,10,324169.463100578,MTurkers
2979637,0,27,600,1.37,0,600,1,115855.34,MTurkers
2979637,0,22.2,600,1.37,0,600,2,111922.510932457,MTurkers
2979637,0,14.5,600,1.37,0,600,3,106623.595520284,MTurkers
2979637,0,14.2,591,1.37,0,600,4,77430.9476885814,MTurkers
2979637,0,6.7,574,1.37,0,591,5,51553.0384153139,MTurkers
2979637,0,22,552,1.37,0,574,6,64201.2676329592,MTurkers
2979637,0,28.2,516,1.37,0,552,7,81708.0311127697,MTurkers
2979637,0,17.6,505,1.37,0,516,8,85744.4850284113,MTurkers
2979637,0,23,485,1.37,0,505,9,86737.2808648857,MTurkers
2979637,0,17,478,1.37,0,485,10,103329.469598551,MTurkers
1970679,1,5,600,0.545,0.545,600,1,127068.13348,MTurkers
1970679,1,55.4,600,0.545,0.545,600,2,142302.92636422,MTurkers
1970679,1,28.7,600,0.545,0.545,600,3,155822.015018512,MTurkers
1970679,1,55.4,600,0.545,0.545,600,4,158041.760838846,MTurkers
1970679,1,4.1,596,0.545,0.545,600,5,171454.836046237,MTurkers
1970679,1,28.3,589,0.545,0.545,596,6,191897.856802623,MTurkers
1970679,1,1.3,574,0.545,0.545,589,7,235884.226770953,MTurkers
1970679,1,47.9,564,0.545,0.545,574,8,270248.999802081,MTurkers
1970679,1,14.1,553,0.545,0.545,564,9,354411.616375293,MTurkers
1970679,1,30.2,64,0.545,0.545,553,10,716280.293896965,MTurkers
2875900,0,0,600,0.852,0,600,1,134377.34,MTurkers
2875900,0,95.6,600,0.852,0,600,2,114695.222762,MTurkers
2875900,0,15,603,0.852,0,600,3,141324.308035034,MTurkers
2875900,0,64.6,603,0.852,0,603,4,113688.503428271,MTurkers
2875900,0,0,613,0.852,0,603,5,123354.749681735,MTurkers
2875900,0,30.1,608,0.852,0,613,6,141477.317595818,MTurkers
2875900,0,0,602,0.852,0,608,7,190645.589589355,MTurkers
2875900,0,69.8,590,0.852,0,602,8,184720.11331227,MTurkers
2875900,0,20,597,0.852,0,590,9,209859.27319888,MTurkers
2875900,0,20.2,591,0.852,0,597,10,247865.706269602,MTurkers
1363175,1,0,600,1.17,1.17,600,1,130498.13348,MTurkers
